cgpa,dsa_questions,coding_skill,aptitude_score,communication_skill,projects,internships,mock_interviews,resume_score,weekly_prep_hours,readiness_score
7.277,149.881,6.000,77.468,2.000,3.000,0.000,5.000,53.622,16.167,48.997
9.363,117.534,8.000,56.225,7.000,1.000,0.000,0.000,59.270,14.909,53.470
7.412,290.506,4.000,33.016,5.000,2.000,2.000,9.000,95.114,26.107,65.901
9.612,378.066,1.000,87.124,9.000,3.000,2.000,7.000,72.934,28.159,73.097
5.439,393.968,8.000,33.631,9.000,4.000,2.000,4.000,45.784,14.368,69.003
5.570,168.670,8.000,77.061,9.000,1.000,1.000,2.000,76.112,39.596,61.930
9.648,310.899,7.000,40.970,3.000,3.000,2.000,7.000,61.082,8.973,70.170
9.737,127.784,5.000,60.280,5.000,2.000,3.000,6.000,36.132,5.239,51.993
6.574,203.724,1.000,90.136,1.000,1.000,0.000,7.000,98.045,29.814,43.546
6.776,156.875,8.000,36.609,10.000,2.000,0.000,6.000,42.468,8.230,54.503
7.262,139.600,7.000,76.701,3.000,2.000,0.000,7.000,61.877,5.426,52.836
7.081,209.746,7.000,72.883,7.000,5.000,3.000,4.000,77.747,8.613,64.348
5.950,78.304,2.000,90.727,5.000,3.000,4.000,3.000,73.092,10.396,49.034
9.492,358.085,8.000,42.091,10.000,0.000,0.000,4.000,35.274,3.681,56.042
6.267,140.035,8.000,85.985,9.000,1.000,0.000,6.000,74.513,11.789,59.357
8.526,347.085,9.000,61.508,8.000,4.000,0.000,5.000,82.273,9.787,73.197
5.336,92.936,6.000,60.005,7.000,4.000,0.000,4.000,90.206,14.709,54.232
5.194,139.663,8.000,55.325,2.000,2.000,1.000,8.000,46.956,2.378,48.467
8.269,78.076,5.000,56.990,10.000,0.000,0.000,5.000,37.389,12.359,47.566
6.695,75.560,7.000,66.397,1.000,2.000,0.000,5.000,96.385,43.607,52.144
8.277,103.351,7.000,37.476,5.000,5.000,2.000,3.000,79.228,23.824,65.910
5.470,94.134,8.000,59.755,4.000,3.000,3.000,7.000,64.573,5.751,58.952
9.749,78.643,9.000,75.639,4.000,2.000,2.000,6.000,82.128,9.010,66.474
8.743,193.981,1.000,64.873,10.000,3.000,1.000,8.000,45.210,10.661,55.935
9.381,286.726,8.000,41.608,3.000,2.000,0.000,3.000,97.296,29.243,61.875
5.682,296.777,8.000,55.414,6.000,1.000,4.000,6.000,77.526,11.898,70.394
6.601,40.808,6.000,61.007,3.000,1.000,2.000,3.000,92.002,10.798,42.964
6.842,156.135,6.000,76.821,10.000,1.000,0.000,3.000,71.186,6.344,51.371
7.686,144.794,8.000,93.054,8.000,3.000,0.000,2.000,87.052,10.846,59.260
6.484,451.688,5.000,68.526,5.000,5.000,1.000,1.000,56.299,11.662,64.313
5.303,160.627,5.000,77.346,1.000,3.000,1.000,9.000,43.650,15.455,55.549
6.844,182.573,9.000,35.403,2.000,0.000,3.000,3.000,57.998,8.335,50.638
6.273,56.383,8.000,96.813,3.000,0.000,2.000,3.000,93.300,6.416,50.269
6.930,101.164,3.000,52.065,5.000,2.000,0.000,3.000,80.376,6.288,42.062
5.985,53.199,9.000,54.800,9.000,1.000,0.000,3.000,64.656,24.211,52.457
6.309,202.903,4.000,45.599,2.000,2.000,0.000,8.000,50.289,26.376,47.936
8.135,460.891,2.000,35.927,6.000,2.000,1.000,6.000,73.873,24.438,63.051
6.941,104.025,9.000,85.303,4.000,0.000,1.000,4.000,73.539,10.922,56.430
6.727,161.579,3.000,46.834,1.000,3.000,0.000,4.000,69.510,23.702,45.383
7.670,94.620,3.000,49.788,7.000,2.000,0.000,3.000,82.957,21.838,47.828
8.859,120.039,3.000,42.726,8.000,4.000,2.000,2.000,50.783,17.905,63.247
6.894,205.909,5.000,98.242,10.000,2.000,3.000,4.000,68.214,11.476,61.412
7.938,601.572,2.000,84.672,6.000,4.000,0.000,5.000,55.046,17.912,63.380
9.831,446.430,2.000,95.093,4.000,3.000,0.000,2.000,48.364,5.854,54.227
7.610,531.294,4.000,90.321,9.000,1.000,1.000,6.000,56.631,22.437,67.892
9.549,349.111,3.000,93.441,3.000,2.000,0.000,4.000,87.192,3.009,56.459
8.968,160.007,2.000,63.532,7.000,2.000,0.000,3.000,42.403,11.534,47.974
5.294,144.209,10.000,41.938,10.000,2.000,1.000,4.000,52.906,12.858,59.625
7.145,104.532,6.000,52.882,1.000,1.000,3.000,7.000,69.647,11.169,50.515
8.492,14.370,1.000,50.472,10.000,5.000,2.000,6.000,61.063,22.693,55.885
9.934,158.135,2.000,80.199,3.000,1.000,1.000,1.000,88.799,5.967,41.424
7.292,465.074,9.000,31.797,5.000,5.000,2.000,5.000,85.651,7.538,75.035
5.464,461.707,3.000,39.943,3.000,4.000,1.000,6.000,79.065,14.764,59.690
7.810,743.143,2.000,77.802,2.000,5.000,2.000,1.000,53.362,4.831,62.733
5.633,216.733,7.000,38.641,8.000,4.000,2.000,3.000,36.379,10.656,68.105
8.758,68.198,9.000,33.380,5.000,4.000,1.000,4.000,55.404,30.727,59.547
7.538,274.187,4.000,37.645,6.000,4.000,0.000,2.000,74.062,22.303,52.902
8.617,605.677,8.000,78.347,5.000,1.000,0.000,10.000,41.594,33.749,65.462
9.347,504.253,5.000,39.753,8.000,2.000,1.000,8.000,88.533,13.891,68.066
8.145,132.012,2.000,40.241,10.000,2.000,0.000,0.000,99.129,23.228,50.279
8.062,73.995,8.000,46.121,6.000,1.000,2.000,6.000,82.941,23.985,59.782
8.773,72.205,10.000,82.564,2.000,8.000,0.000,5.000,61.950,4.944,53.369
9.212,109.949,10.000,44.025,4.000,0.000,0.000,5.000,86.819,9.383,54.667
9.345,123.442,2.000,32.476,5.000,4.000,1.000,7.000,52.719,11.158,52.831
5.182,151.279,6.000,93.410,2.000,7.000,2.000,6.000,97.017,44.139,70.029
7.781,298.858,7.000,91.342,3.000,3.000,1.000,4.000,58.830,26.608,62.171
6.081,147.424,1.000,42.937,3.000,0.000,0.000,2.000,79.843,6.837,32.854
9.302,197.257,10.000,48.574,10.000,4.000,1.000,6.000,36.230,32.564,75.427
8.242,49.768,2.000,43.199,5.000,2.000,0.000,3.000,75.997,10.493,37.279
7.101,104.640,3.000,80.367,9.000,3.000,0.000,7.000,54.242,19.429,55.041
5.941,100.801,10.000,47.501,6.000,4.000,1.000,3.000,41.638,11.601,56.998
6.695,42.035,6.000,95.201,6.000,1.000,2.000,3.000,63.180,3.177,50.172
8.519,144.664,7.000,87.935,10.000,2.000,2.000,4.000,41.881,32.797,71.517
6.022,50.113,5.000,71.188,7.000,2.000,0.000,6.000,47.029,24.658,44.336
5.468,137.060,8.000,30.626,3.000,2.000,0.000,3.000,93.184,12.348,50.436
9.440,208.196,1.000,91.857,3.000,0.000,0.000,3.000,39.124,17.776,41.321
8.821,470.127,7.000,80.943,7.000,3.000,1.000,4.000,75.625,9.416,72.784
5.999,96.683,1.000,85.154,1.000,4.000,2.000,5.000,38.919,8.633,47.965
6.462,204.128,2.000,35.028,2.000,1.000,2.000,2.000,81.673,24.580,46.805
9.860,116.067,6.000,79.599,1.000,2.000,0.000,4.000,98.563,22.672,51.408
8.541,47.517,5.000,86.321,8.000,1.000,1.000,6.000,62.919,38.405,54.483
8.053,473.608,2.000,96.964,5.000,3.000,2.000,7.000,97.930,23.122,77.533
6.538,214.893,8.000,70.633,1.000,2.000,2.000,2.000,76.697,17.466,54.754
6.496,264.790,4.000,65.563,8.000,3.000,0.000,5.000,73.705,23.487,60.292
5.198,523.216,9.000,59.778,7.000,0.000,1.000,1.000,46.126,18.764,57.784
8.642,136.549,1.000,79.090,8.000,0.000,1.000,4.000,96.903,19.739,51.463
5.216,65.144,3.000,94.457,2.000,3.000,1.000,5.000,91.001,21.893,49.405
5.024,95.551,3.000,71.983,9.000,5.000,1.000,5.000,43.564,24.357,53.696
8.647,59.882,6.000,45.910,2.000,3.000,1.000,5.000,36.861,13.515,45.326
9.744,392.043,5.000,31.230,6.000,1.000,1.000,7.000,58.338,2.768,59.196
8.783,620.480,2.000,73.338,6.000,5.000,0.000,2.000,45.363,13.966,60.423
7.358,206.615,6.000,90.522,3.000,3.000,4.000,6.000,56.850,7.568,56.623
7.430,304.488,10.000,34.618,4.000,4.000,4.000,3.000,97.300,27.796,73.673
7.181,358.784,2.000,57.830,1.000,3.000,1.000,2.000,91.024,31.305,56.310
6.623,545.407,3.000,95.803,5.000,2.000,0.000,11.000,63.608,7.947,63.430
7.609,604.303,5.000,65.117,7.000,1.000,1.000,6.000,52.929,11.500,64.632
7.156,32.684,8.000,45.446,4.000,1.000,1.000,6.000,72.557,13.105,47.440
7.991,118.678,2.000,54.756,6.000,1.000,0.000,5.000,95.937,8.355,45.285
9.491,190.351,3.000,58.570,10.000,1.000,0.000,4.000,86.392,18.735,54.232
9.975,107.518,3.000,38.210,3.000,1.000,0.000,6.000,91.404,6.100,32.871
5.394,154.167,7.000,76.255,3.000,0.000,1.000,3.000,84.472,16.592,52.321
6.923,253.243,1.000,71.452,2.000,2.000,0.000,9.000,67.738,22.499,50.069
5.904,248.565,7.000,75.341,6.000,5.000,0.000,3.000,44.198,20.022,61.496
6.761,351.187,5.000,72.755,3.000,3.000,0.000,5.000,88.210,19.151,60.748
6.437,193.412,4.000,31.167,9.000,4.000,0.000,5.000,77.313,9.041,56.017
5.873,16.345,9.000,42.212,3.000,0.000,0.000,9.000,85.224,30.471,46.610
8.820,144.664,9.000,41.590,7.000,4.000,3.000,0.000,82.711,26.287,69.217
7.481,236.526,9.000,36.857,2.000,1.000,0.000,5.000,50.997,11.317,47.713
9.596,367.677,9.000,81.483,4.000,4.000,0.000,4.000,53.568,21.271,72.684
5.163,333.700,3.000,38.410,2.000,4.000,1.000,0.000,90.665,10.230,49.266
5.335,174.982,9.000,76.774,6.000,0.000,0.000,2.000,61.473,21.502,48.851
7.016,112.633,2.000,42.487,1.000,5.000,1.000,5.000,46.552,6.303,42.191
5.401,180.967,4.000,38.282,1.000,3.000,1.000,4.000,76.776,25.226,51.310
6.314,38.130,6.000,41.377,6.000,1.000,1.000,5.000,54.391,10.607,42.225
9.930,121.485,8.000,65.588,6.000,6.000,0.000,6.000,76.774,7.828,60.590
6.045,412.437,6.000,75.184,4.000,3.000,1.000,4.000,73.354,7.081,59.606
5.991,180.567,6.000,86.835,5.000,1.000,0.000,7.000,78.104,17.079,50.304
7.868,243.505,4.000,38.999,5.000,5.000,1.000,7.000,99.573,3.946,56.640
7.490,57.574,6.000,73.133,8.000,1.000,0.000,6.000,53.025,20.087,53.243
7.902,366.043,5.000,84.169,5.000,2.000,2.000,3.000,98.416,12.768,63.832
6.884,168.511,5.000,51.868,9.000,5.000,2.000,1.000,84.625,22.589,67.285
9.134,237.852,6.000,35.580,3.000,2.000,1.000,4.000,90.601,3.384,52.841
5.693,274.333,7.000,40.916,2.000,1.000,1.000,1.000,87.162,15.171,51.904
7.142,357.283,4.000,36.409,5.000,5.000,0.000,6.000,36.493,12.587,59.801
8.449,213.262,2.000,92.105,1.000,4.000,2.000,4.000,67.740,8.420,56.157
9.341,171.424,3.000,56.369,7.000,3.000,2.000,6.000,41.875,7.454,60.726
6.848,69.890,5.000,66.634,4.000,2.000,0.000,4.000,78.776,20.919,50.650
7.839,52.732,2.000,83.808,4.000,4.000,0.000,5.000,38.877,6.397,46.613
5.346,210.271,2.000,56.005,6.000,6.000,1.000,2.000,37.158,14.550,48.510
5.852,238.921,10.000,75.437,1.000,3.000,0.000,4.000,93.937,5.185,52.594
5.346,266.485,3.000,35.368,4.000,5.000,0.000,3.000,94.609,4.382,48.250
8.639,97.180,8.000,63.663,10.000,1.000,0.000,5.000,75.545,13.948,58.138
6.440,122.370,2.000,36.756,7.000,3.000,1.000,3.000,64.895,16.389,42.936
8.619,207.620,10.000,47.380,6.000,2.000,0.000,5.000,88.852,8.492,61.298
5.332,134.598,3.000,50.534,6.000,0.000,0.000,5.000,97.674,19.119,35.758
9.313,781.661,4.000,80.231,5.000,3.000,0.000,3.000,38.529,26.280,67.095
9.178,120.340,8.000,77.187,10.000,4.000,0.000,5.000,41.729,21.331,68.472
5.445,250.299,3.000,82.296,10.000,4.000,0.000,10.000,93.831,13.980,64.542
5.119,327.093,6.000,34.323,5.000,4.000,1.000,5.000,41.461,25.287,63.111
5.281,340.451,8.000,99.574,10.000,1.000,0.000,5.000,81.421,15.495,68.705
9.268,132.796,1.000,33.809,1.000,2.000,1.000,6.000,70.978,7.722,41.152
6.174,275.238,1.000,87.802,4.000,4.000,2.000,1.000,68.906,20.168,59.023
7.741,252.616,8.000,81.819,4.000,4.000,0.000,6.000,41.347,23.759,67.969
7.131,283.271,3.000,71.423,7.000,1.000,0.000,5.000,82.366,5.487,48.003
8.978,205.687,10.000,60.720,7.000,2.000,0.000,6.000,74.131,11.944,64.003
7.444,328.644,10.000,82.999,5.000,3.000,2.000,0.000,95.375,7.759,77.565
7.503,223.178,9.000,81.790,3.000,1.000,2.000,8.000,66.265,15.768,64.435
9.945,62.591,10.000,39.602,6.000,1.000,1.000,5.000,94.307,12.811,58.993
5.751,218.547,9.000,85.484,3.000,5.000,0.000,6.000,46.953,7.544,56.995
9.154,236.707,4.000,35.499,5.000,4.000,2.000,4.000,48.253,13.988,66.144
5.259,313.582,10.000,65.038,4.000,4.000,0.000,6.000,96.684,16.765,70.160
7.388,210.448,4.000,75.156,9.000,3.000,1.000,5.000,41.460,19.418,58.686
9.432,553.782,6.000,87.518,8.000,3.000,1.000,3.000,50.375,35.104,77.860
8.326,175.832,1.000,62.418,2.000,2.000,0.000,5.000,44.188,12.369,36.856
8.426,127.573,10.000,46.580,10.000,2.000,0.000,3.000,81.132,14.807,63.764
6.317,447.292,6.000,64.346,7.000,5.000,2.000,3.000,85.716,14.431,77.246
7.093,172.361,10.000,47.515,4.000,1.000,0.000,3.000,93.596,43.569,61.282
6.833,196.932,4.000,67.011,6.000,3.000,0.000,6.000,44.542,10.584,52.259
7.607,236.776,4.000,62.376,2.000,6.000,1.000,6.000,55.913,12.734,56.284
7.311,223.297,6.000,84.635,1.000,1.000,1.000,6.000,55.618,13.318,46.882
6.634,281.755,9.000,46.806,5.000,3.000,0.000,4.000,98.276,6.311,60.069
6.527,301.470,6.000,43.999,8.000,4.000,2.000,4.000,72.889,18.781,69.370
6.254,118.858,8.000,63.193,4.000,1.000,0.000,4.000,56.937,16.035,46.978
6.825,75.166,3.000,33.535,4.000,1.000,0.000,4.000,54.418,10.245,32.718
5.750,83.104,8.000,46.054,10.000,6.000,0.000,4.000,55.736,19.317,61.322
9.361,416.087,8.000,54.759,10.000,2.000,0.000,4.000,81.292,17.646,71.415
8.011,162.123,9.000,64.134,5.000,3.000,1.000,5.000,70.703,7.409,63.084
5.669,325.163,1.000,48.861,1.000,2.000,0.000,4.000,75.535,18.899,43.207
8.469,306.921,4.000,69.245,7.000,4.000,1.000,6.000,65.583,4.112,63.499
9.238,196.902,1.000,91.489,8.000,1.000,1.000,3.000,36.707,14.896,49.009
6.188,95.993,5.000,68.061,10.000,0.000,0.000,5.000,79.662,8.541,47.861
5.753,311.869,8.000,50.079,10.000,2.000,1.000,9.000,82.068,30.951,77.506
5.043,192.162,7.000,34.339,7.000,1.000,0.000,4.000,46.716,25.338,48.163
5.236,71.059,8.000,39.567,2.000,1.000,0.000,6.000,77.209,31.139,45.063
8.811,135.460,8.000,69.285,3.000,0.000,1.000,3.000,92.041,9.138,52.311
9.936,48.734,10.000,77.860,8.000,3.000,1.000,7.000,74.180,7.609,67.362
5.224,140.380,9.000,33.477,7.000,2.000,1.000,4.000,78.455,13.581,52.303
8.740,204.182,6.000,42.988,5.000,4.000,0.000,6.000,80.546,9.756,59.754
5.359,177.854,9.000,52.336,5.000,3.000,1.000,1.000,56.082,8.524,51.489
7.961,162.775,1.000,52.384,8.000,3.000,0.000,2.000,45.029,26.482,44.707
8.780,202.696,8.000,97.088,5.000,3.000,1.000,8.000,65.722,26.270,68.365
6.796,270.493,6.000,44.264,2.000,0.000,1.000,4.000,50.067,22.221,48.333
5.055,342.325,10.000,34.376,10.000,4.000,0.000,3.000,79.655,4.354,66.153
7.976,372.721,6.000,54.711,4.000,1.000,0.000,5.000,81.470,17.808,54.597
9.956,108.534,2.000,39.411,3.000,2.000,0.000,3.000,35.532,12.144,38.096
6.288,396.603,8.000,38.861,1.000,2.000,0.000,10.000,97.023,21.093,63.436
5.947,192.376,10.000,58.522,5.000,4.000,0.000,1.000,95.125,20.550,65.094
5.620,149.822,1.000,51.447,10.000,4.000,0.000,3.000,43.576,16.594,47.152
7.776,85.263,1.000,36.421,2.000,1.000,1.000,2.000,66.057,26.619,36.330
7.982,14.706,7.000,72.301,3.000,1.000,0.000,4.000,48.586,16.275,44.485
8.961,257.962,6.000,65.119,2.000,1.000,0.000,5.000,97.655,3.829,47.612
8.765,251.286,6.000,35.397,1.000,4.000,0.000,3.000,71.792,11.601,51.058
9.463,126.209,1.000,90.392,7.000,2.000,1.000,2.000,80.510,9.203,52.873
9.029,129.087,6.000,49.930,3.000,6.000,0.000,4.000,98.563,7.552,53.447
6.236,173.177,6.000,97.297,8.000,4.000,1.000,5.000,78.745,7.894,65.150
7.779,147.901,9.000,95.208,5.000,6.000,0.000,7.000,91.600,10.678,66.442
6.487,104.619,4.000,60.387,7.000,0.000,3.000,5.000,50.636,9.730,50.344
6.649,77.485,4.000,46.000,1.000,3.000,1.000,7.000,49.910,18.459,45.252
9.660,399.457,1.000,88.440,4.000,2.000,1.000,5.000,63.678,8.843,58.691
8.409,134.935,6.000,55.290,5.000,3.000,2.000,5.000,92.296,18.972,63.355
9.873,250.326,7.000,41.449,1.000,2.000,2.000,2.000,37.543,23.368,53.613
7.085,284.101,3.000,68.613,5.000,4.000,2.000,4.000,63.690,18.721,65.432
7.687,258.814,8.000,64.258,5.000,0.000,1.000,8.000,88.619,15.099,59.497
7.436,294.383,10.000,89.501,5.000,3.000,0.000,2.000,46.534,19.842,63.030
5.536,256.870,2.000,81.050,6.000,2.000,2.000,5.000,75.022,7.700,51.739
6.184,117.115,6.000,91.330,8.000,6.000,2.000,11.000,39.548,4.262,62.232
7.638,154.159,7.000,81.429,8.000,3.000,2.000,1.000,35.674,20.344,58.839
5.337,392.572,1.000,74.952,1.000,1.000,0.000,3.000,55.729,16.180,40.407
9.657,131.968,2.000,65.012,7.000,2.000,3.000,4.000,87.367,32.347,58.216
5.619,192.571,4.000,99.129,10.000,6.000,1.000,6.000,37.687,23.599,69.299
5.990,271.290,2.000,97.142,9.000,5.000,4.000,7.000,58.712,11.625,68.536
8.827,485.986,4.000,89.420,4.000,4.000,2.000,2.000,82.361,12.514,71.877
5.485,370.276,2.000,84.272,8.000,4.000,0.000,5.000,58.994,15.422,65.209
9.501,92.872,9.000,70.429,9.000,3.000,1.000,3.000,66.122,12.924,58.457
8.629,244.956,6.000,48.183,4.000,2.000,0.000,5.000,67.523,15.220,55.022
5.343,226.085,4.000,91.281,9.000,4.000,1.000,7.000,94.018,10.019,67.975
8.459,155.146,8.000,30.757,7.000,4.000,0.000,7.000,91.933,21.638,67.221
8.158,196.574,1.000,45.921,8.000,2.000,1.000,5.000,39.136,18.122,45.952
8.787,116.222,6.000,58.261,8.000,2.000,1.000,1.000,79.994,13.517,54.488
9.141,170.929,7.000,71.031,8.000,3.000,1.000,5.000,70.290,7.012,61.947
8.592,132.899,9.000,69.262,10.000,3.000,3.000,4.000,58.044,13.389,67.898
7.931,207.082,3.000,42.307,9.000,1.000,1.000,8.000,67.016,16.783,61.723
6.612,150.974,6.000,37.336,5.000,2.000,1.000,8.000,92.187,12.929,53.852
8.486,509.456,8.000,45.563,6.000,2.000,1.000,6.000,85.249,11.269,72.277
9.785,211.875,8.000,54.410,7.000,2.000,1.000,1.000,71.925,3.298,61.147
7.938,184.519,2.000,30.984,9.000,1.000,1.000,4.000,46.414,44.424,46.555
8.322,164.413,10.000,78.472,4.000,4.000,0.000,4.000,75.213,8.397,61.528
7.186,151.273,3.000,47.341,4.000,1.000,1.000,7.000,67.372,17.307,47.018
8.781,71.074,4.000,54.598,8.000,1.000,2.000,7.000,64.047,7.555,54.223
9.988,324.658,2.000,53.443,10.000,2.000,0.000,6.000,96.349,16.465,63.707
5.802,447.702,2.000,65.828,10.000,2.000,2.000,2.000,99.521,17.370,71.845
6.012,131.378,3.000,90.186,2.000,1.000,0.000,3.000,96.838,11.869,43.087
7.697,391.264,2.000,40.457,10.000,1.000,0.000,5.000,83.027,12.887,58.736
7.407,776.807,8.000,53.851,8.000,3.000,1.000,4.000,73.926,9.550,74.341
7.858,606.776,6.000,78.442,2.000,4.000,2.000,6.000,55.763,44.428,77.403
5.245,435.172,4.000,33.096,1.000,6.000,2.000,3.000,96.567,22.432,61.510
7.021,78.884,6.000,88.099,3.000,1.000,2.000,7.000,64.615,15.146,49.915
7.915,78.115,7.000,97.328,10.000,3.000,0.000,2.000,48.106,10.177,56.192
7.926,293.443,2.000,72.535,8.000,1.000,1.000,4.000,42.198,21.206,52.401
8.287,193.913,3.000,96.956,6.000,2.000,1.000,4.000,89.326,21.329,56.984
8.601,30.525,9.000,58.914,7.000,3.000,2.000,4.000,56.331,7.650,61.253
8.208,142.918,1.000,59.052,5.000,0.000,1.000,5.000,84.804,5.122,39.621
8.951,284.963,10.000,37.437,10.000,3.000,0.000,4.000,75.780,10.101,71.368
8.124,172.704,10.000,32.481,2.000,2.000,0.000,1.000,53.429,9.823,48.912
7.688,194.581,3.000,47.115,4.000,2.000,1.000,3.000,90.294,5.476,48.458
8.031,78.017,4.000,63.469,3.000,2.000,0.000,4.000,89.917,8.353,39.800
5.506,141.559,3.000,65.538,9.000,5.000,0.000,4.000,46.169,7.064,48.200
6.366,294.259,6.000,45.230,6.000,3.000,2.000,3.000,42.914,26.837,59.836
7.637,136.468,3.000,72.896,7.000,2.000,2.000,6.000,74.033,16.798,59.690
9.365,411.458,8.000,42.684,10.000,3.000,0.000,5.000,50.172,18.010,77.646
8.395,197.684,4.000,52.835,2.000,4.000,1.000,2.000,56.592,22.000,54.446
5.452,257.317,10.000,43.700,10.000,0.000,0.000,1.000,95.887,7.454,57.548
7.961,289.909,9.000,78.766,2.000,2.000,3.000,4.000,46.411,18.200,64.534
6.109,282.348,5.000,66.160,8.000,4.000,1.000,8.000,65.582,11.151,66.783
8.670,90.729,6.000,81.527,8.000,1.000,1.000,4.000,54.169,26.806,60.615
9.137,104.021,1.000,34.007,9.000,3.000,0.000,2.000,57.615,24.714,47.850
7.967,29.925,1.000,59.775,2.000,2.000,1.000,3.000,59.056,29.762,40.876
7.957,153.766,6.000,97.687,10.000,1.000,0.000,2.000,51.900,7.967,57.196
6.693,97.927,5.000,33.753,8.000,3.000,0.000,5.000,84.627,13.014,54.046
7.231,133.446,4.000,59.287,2.000,2.000,2.000,8.000,87.772,9.712,52.861
9.321,165.444,1.000,32.828,6.000,1.000,0.000,3.000,70.069,9.226,39.676
8.617,215.830,9.000,40.266,9.000,3.000,2.000,2.000,93.455,10.003,69.950
7.599,174.552,5.000,62.377,5.000,2.000,0.000,2.000,43.882,20.363,49.801
6.841,172.281,5.000,41.026,4.000,1.000,1.000,4.000,67.929,9.438,45.012
5.252,243.867,5.000,66.313,3.000,4.000,1.000,5.000,88.848,8.375,58.679
5.715,188.683,5.000,94.591,6.000,4.000,2.000,10.000,75.359,9.287,71.075
5.965,340.152,7.000,44.029,10.000,2.000,1.000,6.000,99.025,5.758,63.532
6.867,189.102,8.000,37.503,7.000,3.000,0.000,2.000,73.723,9.523,50.709
9.721,487.870,6.000,87.769,8.000,0.000,1.000,1.000,97.402,25.176,69.726
7.526,87.806,2.000,62.219,8.000,4.000,1.000,6.000,41.416,38.395,57.709
6.174,151.785,9.000,91.783,8.000,2.000,1.000,7.000,37.771,11.274,63.973
5.529,117.851,3.000,51.429,5.000,2.000,0.000,3.000,58.173,25.957,39.816
6.692,221.555,1.000,73.927,8.000,0.000,0.000,8.000,89.687,32.797,53.535
9.079,87.760,1.000,94.632,4.000,3.000,2.000,8.000,38.283,24.439,60.922
6.917,58.067,8.000,42.019,6.000,2.000,1.000,2.000,51.399,4.087,45.328
8.863,101.591,4.000,86.051,4.000,1.000,0.000,2.000,99.026,11.148,43.566
9.014,61.770,1.000,74.206,10.000,2.000,0.000,3.000,76.663,28.865,50.293
5.554,167.011,9.000,86.906,8.000,2.000,0.000,3.000,60.552,20.917,60.100
8.043,215.407,4.000,41.949,6.000,1.000,1.000,8.000,40.061,23.392,57.061
9.795,50.589,10.000,60.386,5.000,1.000,3.000,1.000,84.091,14.232,59.465
7.011,145.013,9.000,39.019,6.000,3.000,1.000,3.000,95.145,17.006,61.036
5.255,369.638,1.000,97.206,8.000,3.000,0.000,5.000,83.200,11.994,58.217
9.617,438.817,7.000,34.388,3.000,2.000,1.000,3.000,42.567,25.754,59.272
9.418,309.562,7.000,34.584,9.000,4.000,2.000,3.000,69.571,12.091,77.209
7.611,18.963,2.000,92.871,3.000,2.000,1.000,3.000,61.180,15.552,43.712
7.761,202.302,4.000,51.053,2.000,3.000,2.000,8.000,93.763,10.058,58.099
6.059,397.296,5.000,71.791,8.000,0.000,0.000,6.000,84.550,8.460,58.433
9.097,134.506,2.000,50.123,8.000,2.000,0.000,5.000,87.128,26.949,52.118
7.493,72.113,8.000,75.413,4.000,2.000,1.000,4.000,61.893,25.448,51.983
